Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	71	0.24056380023039914	5.666407083376283E-4	CADM3, SLC36A2, ADGRF1, SYT5, GABRB2, EFNA2, LYPD8, SYT3, SLC9A2, L1CAM, MFSD2A, SYT7, LGR5, DIRAS1, GPC3, SCN7A, DPP6, ADAM7, ROS1, VNN2, CLMP, PIK3C2G, OXGR1, GRHL2, SLC34A2, SSTR5, RHCG, IL20RB, SLC26A7, GRM8, SLC9C2, OR7D2, CHL1, CLDN16, SLC2A12, AVPR2, RAB3B, FXYD4, CYSLTR2, RHBG, CLCNKB, NKAIN4, GCGR, KCNS1, SLCO1A2, INPP5J, SYN2, MSLN, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, FGFBP1, TMPRSS2, KLB, CPNE7, IGF2, RHAG, ACPP, KCNJ5, GRIA2, SFRP1, CDH17, PKP3, CDH19, CHRNB4, SLC13A2, SLC13A3, ATP6V0A4, CDH10	217	4121	18224	1.446903966085812	0.10311340463905261	0.017974144864165154	0.7031918732676945
GOTERM_MF_DIRECT	GO:0008201~heparin binding	9	0.030494002846106934	5.672014296057347E-4	SFRP1, SAA1, APOH, SERPINC1, MMP7, HRG, VTN, FGFBP1, CCL7	197	160	16881	4.820082487309644	0.2003177083096026	0.10575043098115089	0.7865103505926063
GOTERM_BP_DIRECT	GO:0010951~negative regulation of endopeptidase activity	8	0.027105780307650606	6.152368224770071E-4	WFDC12, COL7A1, ITIH1, PI3, SERPINC1, SLPI, HRG, VTN	201	121	16792	5.52345709469183	0.46652875455318465	0.26960884079363656	0.9701939896971545
UP_SEQ_FEATURE	glycosylation site:O-linked (GalNAc...)	7	0.02371755776919428	6.99827325378917E-4	TF, ODAM, ITIH1, APOH, IGF2, KLK1, FGFBP1	221	97	20063	6.5513364743201	0.39845413983371913	0.06155550122842468	1.0552976910561562
UP_SEQ_FEATURE	domain:Fibronectin type-III 1	8	0.027105780307650606	7.01045739515323E-4	COL7A1, IL20RB, PTPRH, ASTN1, L1CAM, ROS1, CHL1, INSRR	221	134	20063	5.4198689808874185	0.3989863858167697	0.05500047551934584	1.0571258819348062
GOTERM_BP_DIRECT	GO:0033572~transferrin transport	5	0.01694111269228163	7.657607952514211E-4	TF, ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	35	16792	11.934612651030562	0.542574512667279	0.2294985627807432	1.206215442250158
INTERPRO	IPR000096:Serum amyloid A protein	3	0.010164667615368977	7.67554229636679E-4	SAA2, SAA1, SAA4	213	4	18559	65.34859154929578	0.3312552624631038	0.3312552624631038	1.1068504967515547
UP_KEYWORDS	Cell adhesion	15	0.05082333807684489	7.711057243313039E-4	CADM3, CLSTN2, ASTN1, VTN, L1CAM, COL4A6, LAMA1, LAMB3, COL7A1, CDH17, PKP3, MSLN, CDH19, CHL1, CDH10	224	479	20581	2.877227482851178	0.1811000988622672	0.015251228719311838	1.0026405722466492
GOTERM_BP_DIRECT	GO:0006811~ion transport	8	0.027105780307650606	8.201784063090007E-4	CLDN16, SLC36A2, SLCO1A2, TMC3, GABRB2, SLC26A7, SLC9A2, CHRNB4	201	127	16792	5.262506365808751	0.5673151955335498	0.18895881046250662	1.2914124278176509
SMART	SM00197:SAA	3	0.010164667615368977	8.202105754615497E-4	SAA2, SAA1, SAA4	120	4	10057	62.85625	0.09525916831917869	0.09525916831917869	0.9403019578445804
GOTERM_BP_DIRECT	GO:0051453~regulation of intracellular pH	5	0.01694111269228163	8.535236566057714E-4	SLC4A11, SLC26A7, SLC9A2, SLC9C2, SLC4A9	201	36	16792	11.603095632946381	0.5818101511605296	0.16000887539601127	1.343584208295323
UP_KEYWORDS	Basement membrane	5	0.01694111269228163	9.03044044264414E-4	LAMA1, LAMB3, COL7A1, VWC2, COL4A6	224	40	20581	11.484933035714286	0.20863349673741394	0.016574960968003594	1.173262143051057
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	7	0.02371755776919428	9.341129070691846E-4	WFDC12, COL7A1, ITIH1, PI3, SERPINC1, SLPI, HRG	197	97	16881	6.183840075357162	0.30802986941519417	0.11550418427772824	1.2922259898792698
UP_KEYWORDS	Acute phase	4	0.013552890153825303	0.0010698165236253687	SAA2, SAA1, SAA4, HP	224	19	20581	19.343045112781954	0.24212044101106478	0.018312307486858748	1.388542404119586
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	5	0.01694111269228163	0.0011591068288260462	SAA2, SAA1, SAA4, HP, LBP	201	39	16792	10.710549815027427	0.6939890746969519	0.17910144974846476	1.8204960958239647
INTERPRO	IPR024041:Ammonium transporter AmtB-like domain	3	0.010164667615368977	0.0012696235006958928	RHCG, RHBG, RHAG	213	5	18559	52.27887323943662	0.4860891136696296	0.2831242183401853	1.8246766902401457
INTERPRO	IPR001905:Ammonium transporter	3	0.010164667615368977	0.0012696235006958928	RHCG, RHBG, RHAG	213	5	18559	52.27887323943662	0.4860891136696296	0.2831242183401853	1.8246766902401457
INTERPRO	IPR002229:Blood group Rhesus C/E/D polypeptide	3	0.010164667615368977	0.0012696235006958928	RHCG, RHBG, RHAG	213	5	18559	52.27887323943662	0.4860891136696296	0.2831242183401853	1.8246766902401457
UP_SEQ_FEATURE	domain:Peptidase S1	7	0.02371755776919428	0.0012867219963753468	TMPRSS2, OVCH2, PRSS3, HP, KLK1, HPR, TPSG1	221	109	20063	5.830088422101373	0.6073205652531402	0.0892402783020172	1.9322708590567728
GOTERM_BP_DIRECT	GO:0019740~nitrogen utilization	3	0.010164667615368977	0.0013785748228435756	RHCG, RHBG, RHAG	201	5	16792	50.125373134328356	0.7554892431868643	0.18226234652336148	2.161677753264657
GOTERM_BP_DIRECT	GO:0015696~ammonium transport	3	0.010164667615368977	0.0013785748228435756	RHCG, RHBG, RHAG	201	5	16792	50.125373134328356	0.7554892431868643	0.18226234652336148	2.161677753264657
UP_SEQ_FEATURE	metal ion-binding site:Calcium 1	5	0.01694111269228163	0.0017345838804492491	SYT5, SYT3, MMP7, SYT7, MMP13	221	47	20063	9.657745258496197	0.7164597950408667	0.10826113442317342	2.596603197265923
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	0.01694111269228163	0.0018265047102633116	SLC4A11, SLC26A7, SLC4A9, CA1, RHAG	201	44	16792	9.493441881501584	0.8453462411791848	0.20810051599002988	2.854578621316517
INTERPRO	IPR001314:Peptidase S1A, chymotrypsin-type	7	0.02371755776919428	0.0018974437729207744	TMPRSS2, OVCH2, PRSS3, HP, KLK1, HPR, TPSG1	213	113	18559	5.397523785782542	0.6303523441923955	0.2823225198800512	2.7154680750082427
GOTERM_CC_DIRECT	GO:0034364~high-density lipoprotein particle	4	0.013552890153825303	0.0021412468190303274	SAA2, SAA1, APOH, SAA4	217	22	18224	15.269375785504819	0.3373843515285777	0.057099305897682306	2.6334456103386805
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	8	0.027105780307650606	0.0022595063209523893	TF, ITIH1, SERPINC1, HRG, HP, VTN, CPN2, HPR	217	152	18224	4.420082464225079	0.35229249684972974	0.052842143511943496	2.7770132572343953
UP_SEQ_FEATURE	domain:Fibronectin type-III 3	6	0.020329335230737954	0.0023171450174624447	COL7A1, PTPRH, L1CAM, ROS1, CHL1, INSRR	221	84	20063	6.484486102133161	0.8144070239912362	0.13094593634563323	3.4544517087571225
UP_KEYWORDS	Protease inhibitor	7	0.02371755776919428	0.002337835842961904	WFDC12, GPC3, COL7A1, ITIH1, PI3, SERPINC1, SLPI	224	124	20581	5.186743951612903	0.45458503347661805	0.03717925134047162	3.0112715380418598
UP_KEYWORDS	Zymogen	9	0.030494002846106934	0.0023699235933560495	TMPRSS2, GGT6, OVCH2, PRSS3, MMP7, PAPPA2, KLK1, MMP13, TPSG1	224	214	20581	3.8640896194926575	0.45910965142720483	0.03550375080387835	3.052013598845904
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	6	0.020329335230737954	0.002381518463297998	ATP6V1C2, IGF2, IGFBP1, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	78	16792	6.426329889016456	0.9123523363466612	0.23699619296815455	3.70674995123359
UP_KEYWORDS	Serine protease inhibitor	6	0.020329335230737954	0.0024410529365552678	WFDC12, COL7A1, ITIH1, PI3, SERPINC1, SLPI	224	86	20581	6.410195182724252	0.46900656718606515	0.03455580629077859	3.142270726541452
INTERPRO	IPR001254:Peptidase S1	7	0.02371755776919428	0.00256894298422231	TMPRSS2, OVCH2, PRSS3, HP, KLK1, HPR, TPSG1	213	120	18559	5.082668231611894	0.7402038908846673	0.28606584289158765	3.659901733560611
INTERPRO	IPR003961:Fibronectin, type III	9	0.030494002846106934	0.0026692709490494875	COL7A1, IL20RB, PTPRH, ASTN1, L1CAM, PAPPA2, ROS1, CHL1, INSRR	213	207	18559	3.788324147785262	0.7535430776116101	0.24430211943913338	3.8002733439757574
UP_KEYWORDS	Heparin-binding	6	0.020329335230737954	0.002698559126010331	SAA1, APOH, SERPINC1, HRG, VTN, CCL7	224	88	20581	6.264508928571429	0.5033509113532451	0.03616517781369921	3.468375777224053
GOTERM_MF_DIRECT	GO:0008519~ammonium transmembrane transporter activity	3	0.010164667615368977	0.0027106134002558195	RHCG, RHBG, RHAG	197	7	16881	36.724437998549675	0.6567965103335978	0.23460094133277953	3.7071246426577664
SMART	SM00020:Tryp_SPc	7	0.02371755776919428	0.0027156713474843336	TMPRSS2, OVCH2, PRSS3, HP, KLK1, HPR, TPSG1	120	118	10057	4.971680790960452	0.28234231656441877	0.1528532102193969	3.082479234002944
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	7	0.02371755776919428	0.0028932462265601924	ODAM, SAA1, IGF2, PAPPA2, IGFBP1, MMP13, SLC34A2	201	118	16792	4.95589847373303	0.9480921884624764	0.256085075056537	4.486249582708368
UP_SEQ_FEATURE	short sequence motif:Cell attachment site	6	0.020329335230737954	0.0032819928100459245	LAMA1, COL7A1, L1CAM, VTN, IGFBP1, COL4A6	221	91	20063	5.985679478892148	0.9080624192631329	0.1677214577912295	4.859730082613456
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	5	0.01694111269228163	0.0033831382187841236	BARX1, SFRP1, FRZB, HMGA2, TSKU	201	52	16792	8.03291236127057	0.9685715053454135	0.2698820046302246	5.226945278986284
UP_SEQ_FEATURE	domain:Fibronectin type-III 2	7	0.02371755776919428	0.0035098388775386233	COL7A1, IL20RB, PTPRH, L1CAM, ROS1, CHL1, INSRR	221	133	20063	4.778042391045487	0.922123053105785	0.16667401823096029	5.188782372759437
UP_SEQ_FEATURE	metal ion-binding site:Calcium 2	5	0.01694111269228163	0.0035279750111972905	SYT5, SYT3, MMP7, SYT7, MMP13	221	57	20063	7.963403985075812	0.9231452983619484	0.15722554632326002	5.214928613244019
INTERPRO	IPR009003:Trypsin-like cysteine/serine peptidase domain	7	0.02371755776919428	0.0035391473008511867	TMPRSS2, OVCH2, PRSS3, HP, KLK1, HPR, TPSG1	213	128	18559	4.765001467136151	0.8439849257924827	0.26628438758963724	5.009383254615074
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	4	0.013552890153825303	0.003943671430304722	LAMB3, COL7A1, VTN, HMGA2	201	27	16792	12.376635341809472	0.9823045731035073	0.285522724362816	6.06784506633915
GOTERM_BP_DIRECT	GO:0090383~phagosome acidification	4	0.013552890153825303	0.003943671430304722	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	27	16792	12.376635341809472	0.9823045731035073	0.285522724362816	6.06784506633915
GOTERM_BP_DIRECT	GO:0072488~ammonium transmembrane transport	3	0.010164667615368977	0.004809282582319491	RHCG, RHBG, RHAG	201	9	16792	27.847429519071312	0.9927163485274434	0.31519752747826457	7.352695675506327
UP_SEQ_FEATURE	domain:Fibronectin type-III 4	5	0.01694111269228163	0.005055960493902323	COL7A1, PTPRH, L1CAM, ROS1, CHL1	221	63	20063	7.204984557925735	0.9747754609918056	0.20546331808229878	7.393746784743438
UP_SEQ_FEATURE	metal ion-binding site:Calcium 1; via carbonyl oxygen	4	0.013552890153825303	0.00510302010460571	SYT5, SYT3, MMP7, MMP13	221	32	20063	11.347850678733034	0.9756269604410449	0.19626601032154456	7.460102508719213
GOTERM_BP_DIRECT	GO:0015991~ATP hydrolysis coupled proton transport	4	0.013552890153825303	0.006402405368182109	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	32	16792	10.442786069651742	0.9985810972673628	0.374009064379499	9.674480702283105
UP_KEYWORDS	Anion exchange	3	0.010164667615368977	0.007181375793255126	SLC4A11, SLC26A7, SLC4A9	224	12	20581	22.969866071428573	0.8453648909399996	0.08911110962685154	8.985409324058846
COG_ONTOLOGY	Inorganic ion transport and metabolism	3	0.010164667615368977	0.007208173552505059	ARSI, SLC13A2, SLC9C2	11	27	2026	20.464646464646464	0.05623135623950293	0.05623135623950293	3.8830501685325647
KEGG_PATHWAY	hsa00040:Pentose and glucuronate interconversions	4	0.013552890153825303	0.007359794126782458	UGT1A8, AKR1B10, UGT2B4, UGT2A1	85	33	6879	9.809625668449197	0.6418468295900106	0.28983990226063194	8.33685458321275
GOTERM_CC_DIRECT	GO:0016324~apical plasma membrane	10	0.03388222538456326	0.007947267050923513	TF, PROM2, RHCG, SPTBN2, MAL, AQP6, ATP6V1B1, ATP6V0A4, ATP6V0D2, SLC34A2	217	291	18224	2.8859644955421477	0.7838906738804367	0.15651991263833587	9.456510363353987
SMART	SM00180:EGF_Lam	4	0.013552890153825303	0.008024859896771158	LAMA1, LAMB3, NTNG1, MEGF6	120	35	10057	9.578095238095239	0.625806543417615	0.27939258011380597	8.859534883345809
GOTERM_CC_DIRECT	GO:0016471~vacuolar proton-transporting V-type ATPase complex	3	0.010164667615368977	0.00853459202649648	ATP6V1B1, ATP6V0A4, ATP6V0D2	217	12	18224	20.995391705069128	0.8071175379239118	0.15173944152946273	10.121636370760879
UP_KEYWORDS	Sodium transport	6	0.020329335230737954	0.008977666570196446	SLC9A2, SLC13A2, SLC9C2, SLC13A3, SCN7A, SLC34A2	224	117	20581	4.711767399267399	0.9032588128726733	0.10526220789800156	11.113226533570709
KEGG_PATHWAY	hsa01100:Metabolic pathways	25	0.08470556346140815	0.009229598057863657	XDH, B3GALT5, ADH1C, ATP6V1B1, NMRK2, RDH8, ALDH1A2, UGT1A8, INPP5J, B3GNT6, UGT2A1, ATP6V0D2, HPD, PIK3C2G, CYP2C9, HAL, ATP6V1C2, GGT6, CYP26C1, AKR1B10, GFPT2, PLA2G4F, UGT2B4, ATP6V0A4, NAT8L	85	1219	6879	1.659750036191671	0.7244183167804179	0.27545963238586346	10.351003491476918
KEGG_PATHWAY	hsa00982:Drug metabolism - cytochrome P450	5	0.01694111269228163	0.009315539099875144	UGT1A8, CYP2C9, ADH1C, UGT2B4, UGT2A1	85	68	6879	5.950692041522491	0.7277212206224457	0.2290916334995552	10.4425978853249
UP_SEQ_FEATURE	propeptide:Activation peptide	5	0.01694111269228163	0.009756034784874495	OVCH2, PRSS3, MMP7, KLK1, MMP13	221	76	20063	5.972552988806859	0.9991893369344147	0.32660651492967163	13.806125883819774
INTERPRO	IPR002049:EGF-like, laminin	4	0.013552890153825303	0.009925791004024699	LAMA1, LAMB3, NTNG1, MEGF6	213	39	18559	8.936559528108823	0.9946309224436042	0.5260855466666492	13.46284544226748
UP_SEQ_FEATURE	short sequence motif:OAR	3	0.010164667615368977	0.009986869377011856	ARX, PITX1, ALX1	221	14	20063	19.453458306399483	0.9993155635574862	0.31854279832338417	14.110111146933024
GOTERM_MF_DIRECT	GO:0004252~serine-type endopeptidase activity	9	0.030494002846106934	0.01001404436788313	TMPRSS2, OVCH2, PRSS3, MMP7, HP, KLK1, MMP13, HPR, TPSG1	197	255	16881	3.0243654822335024	0.981039961292431	0.5475528635192914	13.07041517613201
UP_KEYWORDS	Sodium	6	0.020329335230737954	0.011357688399804113	SLC9A2, SLC13A2, SLC9C2, SLC13A3, SCN7A, SLC34A2	224	124	20581	4.445780529953916	0.9481019464421786	0.125826220403378	13.86177941632074
SMART	SM00217:WAP	3	0.010164667615368977	0.011513175519111681	WFDC12, PI3, SLPI	120	14	10057	17.958928571428572	0.7565285913903455	0.29755553933317125	12.482190196436726
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	5	0.01694111269228163	0.012115375182957043	OOEP, SLC4A9, EPB41L4B, ATP6V0A4, CHL1	217	75	18224	5.598771121351767	0.9037068403522078	0.19164973464921986	14.08049970513745
KEGG_PATHWAY	hsa00980:Metabolism of xenobiotics by cytochrome P450	5	0.01694111269228163	0.012457691032036734	UGT1A8, CYP2C9, ADH1C, UGT2B4, UGT2A1	85	74	6879	5.468203497615263	0.8249170584142123	0.2520475786886567	13.73322251272241
UP_SEQ_FEATURE	domain:Laminin N-terminal	3	0.010164667615368977	0.012981466397475208	LAMA1, LAMB3, NTNG1	221	16	20063	17.021776018099548	0.9999241119568957	0.37768729476609486	17.96400930444123
UP_SEQ_FEATURE	domain:Sushi 2	4	0.013552890153825303	0.013157796805487133	APOH, HP, PAPPA2, HPR	221	45	20063	8.069582704876824	0.9999333438054637	0.36739115089003327	18.185824400092876
UP_SEQ_FEATURE	domain:Sushi 1	4	0.013552890153825303	0.013157796805487133	APOH, HP, PAPPA2, HPR	221	45	20063	8.069582704876824	0.9999333438054637	0.36739115089003327	18.185824400092876
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	8	0.027105780307650606	0.013209140622795481	ATP6V1C2, FXYD4, GRIA2, GABRB2, CLCNKB, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	210	16792	3.1825633736081493	0.9999987298779571	0.5954958047222545	18.994061028553986
GOTERM_BP_DIRECT	GO:0015695~organic cation transport	3	0.010164667615368977	0.013384037373327114	RHCG, RHBG, RHAG	201	15	16792	16.708457711442787	0.9999989401397634	0.5767684475672299	19.221204529693125
UP_SEQ_FEATURE	domain:Fibronectin type-III 5	4	0.013552890153825303	0.013964116130454278	COL7A1, PTPRH, L1CAM, ROS1	221	46	20063	7.89415699390124	0.9999631773711997	0.3712763990069464	19.193016049287117
INTERPRO	IPR008211:Laminin, N-terminal	3	0.010164667615368977	0.014026353827781552	LAMA1, LAMB3, NTNG1	213	16	18559	16.337147887323944	0.9993898721572912	0.6035598739813797	18.51537750534161
INTERPRO	IPR003654:OAR domain	3	0.010164667615368977	0.014026353827781552	ARX, PITX1, ALX1	213	16	18559	16.337147887323944	0.9993898721572912	0.6035598739813797	18.51537750534161
UP_KEYWORDS	HDL	3	0.010164667615368977	0.014281187045322025	SAA2, SAA1, SAA4	224	17	20581	16.214023109243698	0.9758987953440181	0.14954006535862663	17.130510462582716
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	4	0.013552890153825303	0.014481062725489158	UGT1A8, CYP2C9, AKR1B10, SULT2B1	201	43	16792	7.77137567974083	0.9999996596401304	0.5835855560776328	20.632389652666127
SMART	SM00136:LamNT	3	0.010164667615368977	0.014950245121388065	LAMA1, LAMB3, NTNG1	120	16	10057	15.7140625	0.8408171018900736	0.3075645699375247	15.922553874094769
GOTERM_BP_DIRECT	GO:0006885~regulation of pH	3	0.010164667615368977	0.015177283246405947	RHCG, ATP6V1B1, ATP6V0A4	201	16	16792	15.664179104477613	0.9999998345841743	0.5799951736711837	21.51597355877638
GOTERM_BP_DIRECT	GO:0052695~cellular glucuronidation	3	0.010164667615368977	0.015177283246405947	UGT1A8, UGT2B4, UGT2A1	201	16	16792	15.664179104477613	0.9999998345841743	0.5799951736711837	21.51597355877638
UP_KEYWORDS	Cell junction	15	0.05082333807684489	0.015533011197891801	CLDN16, CADM3, CLMP, GABRB2, SYT5, GJB3, CPEB1, EPB41L4B, SYT7, TNS4, GRIA2, PKP3, SYN2, CHRNB4, VWC2	224	675	20581	2.0417658730158728	0.9826579711360073	0.1554426172315614	18.49481505146464
INTERPRO	IPR008197:Whey acidic protein-type  4-disulphide core	3	0.010164667615368977	0.015778150970031813	WFDC12, PI3, SLPI	213	17	18559	15.376139188069594	0.9997597115134721	0.6038504034187508	20.588966608159865
UP_KEYWORDS	Hydrogen ion transport	4	0.013552890153825303	0.01603765060651297	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	224	49	20581	7.50036443148688	0.9848145899559058	0.15422068223060548	19.038908071638115
KEGG_PATHWAY	hsa05204:Chemical carcinogenesis	5	0.01694111269228163	0.016209521742290574	UGT1A8, CYP2C9, ADH1C, UGT2B4, UGT2A1	85	80	6879	5.058088235294118	0.8968513693744942	0.27711999950432764	17.517235301145305
UP_KEYWORDS	Ion channel	10	0.03388222538456326	0.016701500800399997	KCNJ5, KCNS1, FXYD4, TMC3, GRIA2, GABRB2, CHRNB4, CLCNKB, SCN7A, KCNJ13	224	359	20581	2.559316553919618	0.9872499331344659	0.15445817553751562	19.749551388659192
UP_KEYWORDS	GPI-anchor	6	0.020329335230737954	0.01685258245711823	GPC3, LYPD8, EFNA2, MSLN, NTNG1, VNN2	224	137	20581	4.023918143899896	0.9877473936604191	0.1504407997342161	19.910475678107243
SMART	SM00239:C2	6	0.020329335230737954	0.01727875533179179	PIK3C2G, SYT5, SYT3, CPNE7, PLA2G4F, SYT7	120	127	10057	3.959448818897638	0.8807380055042621	0.2984095351414813	18.182631868583808
GOTERM_CC_DIRECT	GO:0005768~endosome	8	0.027105780307650606	0.017779768814316928	AVPR2, MAGEL2, SLC26A7, SYT3, ASTN1, MAL, ATP6V0A4, GCGR	217	225	18224	2.986011264720942	0.9680769746043779	0.24951502207179144	20.016692873715037
KEGG_PATHWAY	hsa00983:Drug metabolism - other enzymes	4	0.013552890153825303	0.018284147047575895	XDH, UGT1A8, UGT2B4, UGT2A1	85	46	6879	7.037340153452686	0.9230822141905044	0.2743063101807569	19.543829750515616
GOTERM_BP_DIRECT	GO:0008544~epidermis development	5	0.01694111269228163	0.018702770044689322	LAMB3, COL7A1, KRT15, BNC1, GRHL2	201	85	16792	4.914252268071408	0.9999999957500391	0.6374326596946713	25.850490170958153
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	9	0.030494002846106934	0.01928973103179988	AVPR2, SSTR5, GRIA2, GRM8, GABRB2, CYSLTR2, PRSS3, CHRNB4, GCGR	85	277	6879	2.629475472499469	0.9332946804245251	0.25979645066790713	20.50964395977023
UP_KEYWORDS	Antibiotic	5	0.01694111269228163	0.01985616547642989	WFDC12, PGLYRP1, SLPI, HP, LBP	224	95	20581	4.835761278195489	0.9944529586018495	0.16932571839836197	23.048531558320985
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	7	0.02371755776919428	0.02049403306353923	PROM2, SLC4A11, RHCG, CDH17, SLC26A7, RHBG, ATP6V1B1	217	180	18224	3.2659498207885305	0.9812344842311892	0.2634850319617249	22.72537517189329
GOTERM_BP_DIRECT	GO:0015992~proton transport	4	0.013552890153825303	0.020528754213052974	SLC2A12, SLC4A11, ATP6V1B1, ATP6V0A4	201	49	16792	6.819778657731749	0.999999999365376	0.6531626774053113	28.006326663250604
UP_KEYWORDS	Deafness	7	0.02371755776919428	0.021067768068852664	SLC4A11, GJB3, POU3F4, CLCNKB, ATP6V1B1, GRHL2, COL4A6	224	198	20581	3.2482638888888893	0.9959734723039673	0.17317918160535684	24.281926354315587
UP_KEYWORDS	Hemoglobin-binding	2	0.0067764450769126515	0.021553591206787712	HP, HPR	224	2	20581	91.87946428571428	0.9964592579548758	0.17147972064211736	24.771339651545553
INTERPRO	IPR001565:Synaptotagmin	3	0.010164667615368977	0.021555110153026615	SYT5, SYT3, SYT7	213	20	18559	13.069718309859155	0.9999890084850259	0.6807684874915191	27.084200732299944
UP_SEQ_FEATURE	chain:Serum amyloid protein A(2-102)	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Serum amyloid protein A(2-104)	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Haptoglobin-related protein	2	0.0067764450769126515	0.021811216908545462	HP, HPR	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	propeptide:Often cleaved during amyloidogenesis	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Serum amyloid protein A(3-104)	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Amyloid protein A	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Serum amyloid protein A(2-103)	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Haptoglobin beta chain	2	0.0067764450769126515	0.021811216908545462	HP, HPR	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Haptoglobin	2	0.0067764450769126515	0.021811216908545462	HP, HPR	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Serum amyloid A protein	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Serum amyloid protein A(4-101)	2	0.0067764450769126515	0.021811216908545462	SAA2, SAA1	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
UP_SEQ_FEATURE	chain:Haptoglobin alpha chain	2	0.0067764450769126515	0.021811216908545462	HP, HPR	221	2	20063	90.78280542986427	0.999999888605293	0.501471761640125	28.40822987990974
GOTERM_MF_DIRECT	GO:0030506~ankyrin binding	3	0.010164667615368977	0.02221370008721359	RHCG, RHBG, RHAG	197	20	16881	12.853553299492386	0.9998567431217246	0.7712544887430745	26.848820960600793
INTERPRO	IPR008292:Haptoglobin	2	0.0067764450769126515	0.022716181419412545	HP, HPR	213	2	18559	87.13145539906104	0.9999941000139944	0.665325351060649	28.32842251186746
UP_KEYWORDS	Extracellular matrix	8	0.027105780307650606	0.022723318650191348	LAMA1, LAMB3, COL7A1, MMP7, VWC2, MMP13, CHL1, COL4A6	224	258	20581	2.848975636766334	0.9974025817289067	0.17472607124239892	25.93775197190252
UP_KEYWORDS	Sushi	4	0.013552890153825303	0.022840670181432914	APOH, HP, PAPPA2, HPR	224	56	20581	6.56281887755102	0.9974821248470656	0.170565074500456	26.05384437414354
UP_SEQ_FEATURE	domain:Laminin EGF-like 3	3	0.010164667615368977	0.023937908769602563	LAMA1, LAMB3, NTNG1	221	22	20063	12.379473467708763	0.9999999770582986	0.5195007276782845	30.731013979442444
KEGG_PATHWAY	hsa05110:Vibrio cholerae infection	4	0.013552890153825303	0.025270372392009025	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	85	52	6879	6.225339366515837	0.9714964333135694	0.29936807786705566	26.037916367208403
INTERPRO	IPR002213:UDP-glucuronosyl/UDP-glucosyltransferase	3	0.010164667615368977	0.025819255185125508	UGT1A8, UGT2B4, UGT2A1	213	22	18559	11.881562099871958	0.9999988853984995	0.68090012410721	31.557398430894256
