Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006820~anion transport	16	0.05421156061530121	5.003209774067707E-4	SLC36A2, GABRB2, CLCNKB, MFSD2A, AQP6, RHAG, SLC34A2, SLCO1A2, SLC4A11, SLC26A7, PLA2G4F, SLC13A2, SLC13A3, SLC4A9, CA1, ROS1	201	468	16792	2.8561466173406473	0.7930761801965518	0.08850653763244742	0.901880891789475
GOTERM_BP_ALL	GO:0006818~hydrogen transport	9	0.030494002846106934	5.440528656914691E-4	SLC2A12, ATP6V1C2, SLC36A2, SLC4A11, SLC9A2, SLC9C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	155	16792	4.850842561386615	0.8197020437384986	0.09078591325019425	0.9803459150846017
GOTERM_CC_ALL	GO:0070062~extracellular exosome	53	0.17957579453818526	5.56782073780289E-4	SLC36A2, GABRB2, PGLYRP1, MMP7, SULT2B1, HP, VTN, SYT7, GPC3, SAA2, PVALB, SAA1, ITIH1, APOH, LBP, DPP6, ATP6V0D2, HPD, CLMP, SAA4, ATP6V1C2, RHCG, AKR1B10, KRT15, SLPI, CA1, CHL1, TF, RAB3B, ATP6V1B1, CPN2, PRSS3, SERPINC1, HS6ST2, HRG, TMPRSS2, CPNE7, C16ORF89, IGF2, KLK1, REEP2, ACPP, HPR, GGT6, PROM2, SFRP1, FAM151A, PI3, SLC13A2, PAPPA2, SLC13A3, ZNF114, ATP6V0A4	217	2811	18224	1.5834304665509267	0.17893725356049472	0.013983857941601952	0.7600945060652564
GOTERM_MF_ALL	GO:0008201~heparin binding	9	0.030494002846106934	5.672014296057347E-4	SFRP1, SAA1, APOH, SERPINC1, MMP7, HRG, VTN, FGFBP1, CCL7	197	160	16881	4.820082487309644	0.32317687033818143	0.029580242354988906	0.8500037411032335
GOTERM_BP_ALL	GO:0006810~transport	78	0.2642813579995934	6.078933483815751E-4	SLC36A2, SLC52A1, VTCN1, GABRB2, SYT5, SYT3, SLC9A2, HP, VTN, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, MAGEL2, STAP1, HMGA2, SLC34A2, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, CLCNKB, NKAIN4, KRT20, ATP6V1B1, GCGR, KCNS1, SLCO1A2, COL7A1, SYN2, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, RANBP3L, MOGAT2, TMPRSS2, TMC3, CPNE7, GJB3, IGF2, MAL, REEP2, RHAG, HPR, KCNJ5, PROM2, SLC4A11, GRIA2, SFRP1, CDH17, SPTBN2, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	4663	16792	1.3974476747721825	0.852544691680271	0.09584001069028314	1.0947849837431245
GOTERM_CC_ALL	GO:1903561~extracellular vesicle	53	0.17957579453818526	6.263261999252662E-4	SLC36A2, GABRB2, PGLYRP1, MMP7, SULT2B1, HP, VTN, SYT7, GPC3, SAA2, PVALB, SAA1, ITIH1, APOH, LBP, DPP6, ATP6V0D2, HPD, CLMP, SAA4, ATP6V1C2, RHCG, AKR1B10, KRT15, SLPI, CA1, CHL1, TF, RAB3B, ATP6V1B1, CPN2, PRSS3, SERPINC1, HS6ST2, HRG, TMPRSS2, CPNE7, C16ORF89, IGF2, KLK1, REEP2, ACPP, HPR, GGT6, PROM2, SFRP1, FAM151A, PI3, SLC13A2, PAPPA2, SLC13A3, ZNF114, ATP6V0A4	217	2825	18224	1.575583377513152	0.19891557513643143	0.014677154131343517	0.854655925333192
GOTERM_CC_ALL	GO:0043230~extracellular organelle	53	0.17957579453818526	6.315802856720302E-4	SLC36A2, GABRB2, PGLYRP1, MMP7, SULT2B1, HP, VTN, SYT7, GPC3, SAA2, PVALB, SAA1, ITIH1, APOH, LBP, DPP6, ATP6V0D2, HPD, CLMP, SAA4, ATP6V1C2, RHCG, AKR1B10, KRT15, SLPI, CA1, CHL1, TF, RAB3B, ATP6V1B1, CPN2, PRSS3, SERPINC1, HS6ST2, HRG, TMPRSS2, CPNE7, C16ORF89, IGF2, KLK1, REEP2, ACPP, HPR, GGT6, PROM2, SFRP1, FAM151A, PI3, SLC13A2, PAPPA2, SLC13A3, ZNF114, ATP6V0A4	217	2826	18224	1.5750258462401467	0.20040510038550285	0.013880888010132986	0.8617966825961387
GOTERM_MF_ALL	GO:0008509~anion transmembrane transporter activity	10	0.03388222538456326	6.436850226684296E-4	SLCO1A2, SLC4A11, GABRB2, SLC26A7, CLCNKB, SLC13A2, SLC13A3, AQP6, SLC4A9, SLC34A2	197	204	16881	4.200507614213198	0.35789143578425986	0.03114731467287024	0.9641040054418015
GOTERM_BP_ALL	GO:0006873~cellular ion homeostasis	18	0.06098800569221387	6.885213522617628E-4	CLDN16, TF, SLC9A2, ATP6V1B1, RHAG, CCL7, SLC34A2, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, ATP6V0A4, ATP6V0D2	201	588	16792	2.557416996649406	0.8856180203106415	0.10274088180996555	1.2391384437475672
GOTERM_BP_ALL	GO:0055080~cation homeostasis	19	0.06437622823067018	6.979926005919244E-4	CLDN16, TF, AVPR2, SLC9A2, ATP6V1B1, RHAG, CCL7, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	643	16792	2.468590175096524	0.8889803322602855	0.0993773737752951	1.256082353686827
GOTERM_BP_ALL	GO:0050801~ion homeostasis	20	0.06776445076912652	7.072012557271662E-4	CLDN16, TF, AVPR2, SLC9A2, ATP6V1B1, RHAG, CCL7, SLC34A2, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	699	16792	2.3903372977743613	0.8921546620967389	0.09627473010177312	1.2725538553796878
GOTERM_MF_ALL	GO:0005539~glycosaminoglycan binding	10	0.03388222538456326	7.40268445552251E-4	SFRP1, SAA1, APOH, PGLYRP1, SERPINC1, MMP7, HRG, VTN, FGFBP1, CCL7	197	208	16881	4.1197286216321745	0.39920006980562006	0.033395843685344206	1.1080146034254779
GOTERM_BP_ALL	GO:0033572~transferrin transport	5	0.01694111269228163	7.657607952514211E-4	TF, ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	35	16792	11.934612651030562	0.9103227739311239	0.09953996571922363	1.3772384530480464
GOTERM_BP_ALL	GO:0051179~localization	93	0.3151046960764383	7.808107312940194E-4	CADM3, SLC36A2, SLC52A1, SYT5, VTCN1, GABRB2, SYT3, SLC9A2, HP, VTN, L1CAM, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA2, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, ALX1, MAGEL2, STAP1, SAA4, HMGA2, SLC34A2, TNS4, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CHL1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, ASTN1, CLCNKB, NKAIN4, EPB41L4B, KRT20, ATP6V1B1, GCGR, CCL7, ARX, KCNS1, SLCO1A2, COL7A1, SYN2, PRSS3, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, RANBP3L, MOGAT2, TMPRSS2, TMC3, TRIM29, CPNE7, GJB3, IGF2, MAL, REEP2, RHAG, HPR, KCNJ5, LAMA1, PROM2, SLC4A11, GRIA2, SFRP1, CDH17, PKP3, SPTBN2, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	5872	16792	1.3231322949286266	0.9144754915229009	0.09738244791181538	1.404125690731528
GOTERM_BP_ALL	GO:0051234~establishment of localization	79	0.26766958053804973	8.527666732289528E-4	SLC36A2, SLC52A1, VTCN1, GABRB2, SYT5, SYT3, SLC9A2, HP, VTN, MFSD2A, AQP6, SYT7, KCNJ13, GPC3, SLN, SAA1, APOH, SCN7A, LBP, DPP6, ATP6V0D2, ROS1, MAGEL2, STAP1, HMGA2, SLC34A2, SSTR5, ATP6V1C2, RHCG, SLC26A7, SLC9C2, CA1, CLDN16, SLC2A12, XDH, TF, AVPR2, RAB3B, FXYD4, RHBG, CLCNKB, NKAIN4, KRT20, ATP6V1B1, GCGR, KCNS1, SLCO1A2, COL7A1, SYN2, SERPINC1, TMEM30B, HRG, SLC30A2, SLC4A9, ABCA13, RANBP3L, MOGAT2, TMPRSS2, TMC3, CPNE7, GJB3, IGF2, MAL, REEP2, RHAG, HPR, KCNJ5, PROM2, SLC4A11, GRIA2, SFRP1, CDH17, PKP3, SPTBN2, CHRNB4, PLA2G4F, SLC13A2, SLC13A3, ATP6V0A4	201	4790	16792	1.3778373269352608	0.9318234604778199	0.10185718874250183	1.532581819080503
GOTERM_MF_ALL	GO:0004867~serine-type endopeptidase inhibitor activity	7	0.02371755776919428	9.341129070691846E-4	WFDC12, COL7A1, ITIH1, PI3, SERPINC1, SLPI, HRG	197	97	16881	6.183840075357162	0.4742713270057707	0.039388892645128015	1.3962565598935828
GOTERM_CC_ALL	GO:0016471~vacuolar proton-transporting V-type ATPase complex	4	0.013552890153825303	9.876571673240243E-4	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	217	17	18224	19.76036866359447	0.29517336104744996	0.020366415983858688	1.3446264716439726
GOTERM_BP_ALL	GO:0090382~phagosome maturation	5	0.01694111269228163	0.0010499108322356726	ATP6V1C2, SYT7, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	38	16792	10.992406389107098	0.9633688224491417	0.11943079094006359	1.8837150592144747
GOTERM_BP_ALL	GO:0098660~inorganic ion transmembrane transport	20	0.06776445076912652	0.0010889922877506055	SLC36A2, FXYD4, GABRB2, SLC9A2, CLCNKB, ATP6V1B1, SLC34A2, KCNJ13, KCNJ5, ATP6V1C2, KCNS1, SLN, SLC4A11, SLC26A7, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	725	16792	2.304614856750729	0.9676135674167461	0.11929945839229528	1.9531823496515277
GOTERM_MF_ALL	GO:0015081~sodium ion transmembrane transporter activity	8	0.027105780307650606	0.001103239391836954	SLC4A11, SLC9A2, SLC13A2, SLC9C2, SLC13A3, SCN7A, SLC4A9, SLC34A2	197	137	16881	5.003816369632072	0.5320752118064862	0.04369023305092645	1.6471026335446726
GOTERM_CC_ALL	GO:1990777~lipoprotein particle	5	0.01694111269228163	0.0011405236023074722	SAA2, SAA1, APOH, SAA4, HPR	217	39	18224	10.766867541061089	0.3323397021745895	0.022193125602190333	1.5512393009456837
GOTERM_CC_ALL	GO:0034358~plasma lipoprotein particle	5	0.01694111269228163	0.0011405236023074722	SAA2, SAA1, APOH, SAA4, HPR	217	39	18224	10.766867541061089	0.3323397021745895	0.022193125602190333	1.5512393009456837
GOTERM_BP_ALL	GO:0015682~ferric iron transport	5	0.01694111269228163	0.0011591068288260462	TF, ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	39	16792	10.710549815027427	0.9740344507067034	0.12224898609238344	2.077694504882499
GOTERM_BP_ALL	GO:0072512~trivalent inorganic cation transport	5	0.01694111269228163	0.0011591068288260462	TF, ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	39	16792	10.710549815027427	0.9740344507067034	0.12224898609238344	2.077694504882499
GOTERM_CC_ALL	GO:0005578~proteinaceous extracellular matrix	13	0.04404689299993224	0.0012957479877174034	ODAM, MMP7, VTN, MMP13, COL4A6, LAMA1, LAMB3, GPC3, COL7A1, SFRP1, PI3, VWC2, CHL1	217	361	18224	3.0242669492066327	0.3680798394355833	0.02386802880115313	1.7606286039374086
GOTERM_BP_ALL	GO:0002526~acute inflammatory response	8	0.027105780307650606	0.0013330214613211052	SAA2, IL20RB, SAA1, SERPINC1, SAA4, HP, VTN, LBP	201	138	16792	4.843031220708054	0.9849916859530586	0.1348032221014558	2.3858944246899827
GOTERM_MF_ALL	GO:0015293~symporter activity	8	0.027105780307650606	0.0013584245220555095	SLC2A12, SLC36A2, SLC4A11, SLC13A2, MFSD2A, SLC13A3, SLC4A9, SLC34A2	197	142	16881	4.827625652391506	0.6075049823582244	0.050630597834403934	2.024462377743952
GOTERM_CC_ALL	GO:0032994~protein-lipid complex	5	0.01694111269228163	0.0013785592979816967	SAA2, SAA1, APOH, SAA4, HPR	217	41	18224	10.241654490277622	0.3863598983185069	0.02412164227523783	1.8721676356661665
GOTERM_MF_ALL	GO:0015267~channel activity	15	0.05082333807684489	0.0014251950471423584	FXYD4, GABRB2, GJB3, CLCNKB, MAL, AQP6, RHAG, KCNJ13, KCNJ5, KCNS1, SLC4A11, GRIA2, SLC26A7, CHRNB4, SCN7A	197	478	16881	2.6890278869230935	0.6251515931950966	0.050332991121788684	2.12297719241491
GOTERM_MF_ALL	GO:0022803~passive transmembrane transporter activity	15	0.05082333807684489	0.0014506955642857563	FXYD4, GABRB2, GJB3, CLCNKB, MAL, AQP6, RHAG, KCNJ13, KCNJ5, KCNS1, SLC4A11, GRIA2, SLC26A7, CHRNB4, SCN7A	197	479	16881	2.6834140499984107	0.6316800183283393	0.0487136523801075	2.160576851232654
GOTERM_CC_ALL	GO:0031982~vesicle	64	0.21684624246120485	0.001662870981168292	SLC36A2, GABRB2, SYT5, SYT3, MMP7, PGLYRP1, SULT2B1, HP, VTN, AQP6, SYT7, GPC3, SAA2, PVALB, SAA1, ITIH1, APOH, LBP, DPP6, ATP6V0D2, HPD, CLMP, SAA4, SLC34A2, ATP6V1C2, RHCG, KRT15, AKR1B10, SLPI, CA1, CHL1, TF, RAB3B, ASTN1, RHBG, ATP6V1B1, CPN2, COL7A1, PRSS3, SYN2, SERPINC1, HS6ST2, HRG, SLC30A2, TMPRSS2, CPNE7, C16ORF89, IGF2, KLK1, REEP2, ACPP, HPR, GGT6, PROM2, GRIA2, SFRP1, FAM151A, PI3, PLA2G4F, SLC13A2, SLC13A3, PAPPA2, ZNF114, ATP6V0A4	217	3754	18224	1.4317581983211762	0.44519928419898447	0.027664710279691196	2.25421590683077
GOTERM_BP_ALL	GO:0006721~terpenoid metabolic process	7	0.02371755776919428	0.0016840467679640253	RDH8, ALDH1A2, UGT1A8, GPC3, CYP26C1, CYP2C9, AKR1B10	201	106	16792	5.516943583966958	0.9950375123853429	0.1621042623270248	3.0051686568361324
GOTERM_CC_ALL	GO:0031988~membrane-bounded vesicle	62	0.2100697973842922	0.0017266833199905273	SLC36A2, GABRB2, SYT5, SYT3, MMP7, PGLYRP1, SULT2B1, HP, VTN, AQP6, SYT7, GPC3, SAA2, PVALB, SAA1, ITIH1, APOH, LBP, DPP6, ATP6V0D2, HPD, CLMP, SAA4, ATP6V1C2, RHCG, KRT15, AKR1B10, SLPI, CA1, CHL1, TF, RAB3B, ASTN1, RHBG, ATP6V1B1, CPN2, COL7A1, PRSS3, SYN2, SERPINC1, HS6ST2, HRG, SLC30A2, TMPRSS2, CPNE7, C16ORF89, IGF2, KLK1, REEP2, ACPP, HPR, GGT6, PROM2, SFRP1, FAM151A, GRIA2, PI3, SLC13A2, SLC13A3, PAPPA2, ZNF114, ATP6V0A4	217	3611	18224	1.4419432685840883	0.4576122988986373	0.02742483791068462	2.339775045502235
GOTERM_BP_ALL	GO:0030001~metal ion transport	21	0.07115267330758285	0.0017485426744724424	TF, FXYD4, SLC9A2, NKAIN4, ATP6V1B1, SLC34A2, KCNJ13, KCNJ5, ATP6V1C2, KCNS1, SLN, SLC4A11, SLC13A2, SLC30A2, SLC9C2, SLC13A3, SLC4A9, SCN7A, DPP6, ATP6V0A4, ATP6V0D2	201	814	16792	2.15526788661117	0.9959507771544944	0.16282077757584112	3.1185470839642626
GOTERM_MF_ALL	GO:0022853~active ion transmembrane transporter activity	7	0.02371755776919428	0.0017886510512714485	ATP6V1C2, SLC13A2, SLC13A3, SLC4A9, ATP6V0A4, ATP6V0D2, SLC34A2	197	110	16881	5.453022611905861	0.7082020846835192	0.056965192051865676	2.657609093982083
GOTERM_BP_ALL	GO:0015701~bicarbonate transport	5	0.01694111269228163	0.0018265047102633116	SLC4A11, SLC26A7, SLC4A9, CA1, RHAG	201	44	16792	9.493441881501584	0.996833391959537	0.16460172878915091	3.2554306937345845
GOTERM_MF_ALL	GO:0015078~hydrogen ion transmembrane transporter activity	7	0.02371755776919428	0.002050518649032394	ATP6V1C2, SLC36A2, SLC9A2, SLC9C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	197	113	16881	5.308252100085351	0.7563945090148432	0.062174278829368435	3.041116696237778
GOTERM_BP_ALL	GO:0019740~nitrogen utilization	3	0.010164667615368977	0.002051651293082814	RHCG, RHBG, RHAG	201	6	16792	41.77114427860697	0.9984433710763919	0.17791883153300092	3.6497118620238966
GOTERM_BP_ALL	GO:0055082~cellular chemical homeostasis	19	0.06437622823067018	0.0022142962487745168	CLDN16, TF, SLC9A2, AQP6, ATP6V1B1, RHAG, CCL7, SLC34A2, ATP6V1C2, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, ATP6V0A4, ATP6V0D2	201	713	16792	2.2262320933899926	0.9990681451487755	0.18555233144044214	3.933593944233993
GOTERM_BP_ALL	GO:1902600~hydrogen ion transmembrane transport	7	0.02371755776919428	0.0023293166429267896	ATP6V1C2, SLC36A2, SLC9A2, SLC9C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	113	16792	5.175186016818563	0.9993517551991485	0.18921290087694353	4.133874441994767
GOTERM_CC_ALL	GO:0072562~blood microparticle	8	0.027105780307650606	0.0024317349191884203	TF, ITIH1, SERPINC1, HRG, HP, VTN, CPN2, HPR	217	154	18224	4.362678795858519	0.5776337800674118	0.03677972315783595	3.2804934348724335
GOTERM_BP_ALL	GO:0044699~single-organism process	176	0.5963271667683133	0.0024540691009300505	CADM3, SLC36A2, SLC52A1, GABRB2, B3GALT5, VTCN1, SYT5, EFNA2, SLC9A2, SYT3, MMP7, ANKRD2, PGLYRP1, ADH1C, VTN, L1CAM, SYT7, AQP6, NMRK2, DIRAS1, PVALB, PPP1R1A, APOH, BRINP3, ROS1, PITX1, VNN2, MAGEL2, STAP1, PTPRH, HAL, CORO6, GRHL2, SLC34A2, CWH43, TNS4, SSTR5, TNNT1, RHCG, AKR1B10, SLC9C2, OR7D2, ASB5, SLC2A12, XDH, ODAM, GAL3ST3, FXYD4, TDRD5, CYSLTR2, ASTN1, NKAIN4, KRT20, ATP6V1B1, WT1, CCL7, ARX, LAMB3, KCNS1, ANGPTL8, MSLN, B3GNT6, TMEM30B, SLC30A2, OOEP, KLB, CYP2C9, CPNE7, C16ORF89, TRIM63, REEP2, ACPP, DOCK3, KCNJ5, LAMA1, GGT6, TRIM54, SLC4A11, SFRP1, PKP3, SPTBN2, CHRNB4, SLC13A2, PLA2G4F, PAPPA2, SLC13A3, FOXI1, ADGRF1, CLSTN2, ELF5, ARSI, SULT2B1, MFSD2A, HP, LGR5, INSRR, KCNJ13, PAK6, RDH8, BARX1, SLN, GPC3, SAA2, SAA1, LBP, SCN7A, DPP6, TSKU, ATP6V0D2, ALX1, HPD, CLMP, PIK3C2G, SAA4, DMRT2, HEPACAM2, OXGR1, HMGA2, MMP13, ATP6V1C2, KSR2, IL20RB, INHBE, GRM8, SLC26A7, HAGHL, CA1, CHL1, CLDN16, TF, AVPR2, RAB3B, IRX2, RHBG, CLCNKB, EHF, EPB41L4B, GCGR, ALDH1A2, UGT1A8, SLCO1A2, COL7A1, INPP5J, PRSS3, SYN2, SERPINC1, POU3F4, VWC2, UGT2A1, HRG, SLC4A9, FGFBP1, MT1G, ABCA13, MOGAT2, TMC3, GJB3, NTNG1, DPYSL4, MAL, IGF2, FRZB, RHAG, COL4A6, PROM2, GRIA2, CYP26C1, NUPR2, CDH17, GFPT2, BNC1, VSTM2L, UGT2B4, IGFBP1, ATP6V0A4, CDH10	201	13377	16792	1.0991584649824067	0.9995627058212274	0.19334439053779817	4.35065501103108
GOTERM_BP_ALL	GO:0006953~acute-phase response	5	0.01694111269228163	0.002523017354035933	SAA2, SAA1, SAA4, HP, LBP	201	48	16792	8.702321724709785	0.9996482166292493	0.19340395284773393	4.470266611785323
GOTERM_CC_ALL	GO:0016020~membrane	134	0.4540218201531477	0.0025449972397253284	CADM3, SLC36A2, SLC52A1, SYT5, VTCN1, B3GALT5, GABRB2, EFNA2, LYPD8, SLC9A2, SYT3, VTN, L1CAM, SYT7, AQP6, DIRAS1, SMIM5, ADAM7, ROS1, VNN2, MAGEL2, PTPRH, GRHL2, SLC34A2, CWH43, SSTR5, RHCG, SLC9C2, OR7D2, ASB5, SLC2A12, GAL3ST3, FXYD4, TMEM213, CYSLTR2, ASTN1, NKAIN4, ATP6V1B1, KCNS1, MSLN, B3GNT6, TMEM30B, SLC30A2, KLB, CYP2C9, CPNE7, C16ORF89, REEP2, ACPP, KCNJ5, GGT6, SLC4A11, FAM151A, SFRP1, PKP3, CHRNB4, SPTBN2, SLC13A2, PLA2G4F, MS4A10, SLC13A3, NAT8L, ADGRF1, CLSTN2, MFSD2A, CPEB1, LGR5, KCNJ13, INSRR, RDH8, SLN, GPC3, SMCO3, SCN7A, LBP, DPP6, ATP6V0D2, HPD, CLMP, PIK3C2G, CES5A, DMRT2, OXGR1, HEPACAM2, MMP13, ATP6V1C2, KSR2, KLRG2, IL20RB, GRM8, SLC26A7, CHL1, CLDN16, TF, AVPR2, RAB3B, RHBG, CLCNKB, EPB41L4B, GCGR, TPSG1, UGT1A8, SLCO1A2, COL7A1, INPP5J, SYN2, SERPINC1, HS6ST2, UGT2A1, VWC2, HRG, B4GALNT4, SLC4A9, FGFBP1, ABCA13, MOGAT2, TMPRSS2, TMC3, HS3ST3A1, GJB3, NTNG1, MAL, IGF2, FRZB, RHAG, PROM2, GRIA2, CYP26C1, CDH17, CFAP47, CDH19, UGT2B4, ATP6V0A4, CDH10	217	9462	18224	1.1893394582453023	0.5942740724507773	0.0368889512800169	3.4308287496572443
GOTERM_BP_ALL	GO:0006814~sodium ion transport	9	0.030494002846106934	0.002689242875416826	FXYD4, SLC4A11, SLC9A2, SLC13A2, SLC9C2, SLC13A3, SCN7A, SLC4A9, SLC34A2	201	199	16792	3.778294457361434	0.999791826820742	0.19995126761365767	4.758054295338643
GOTERM_CC_ALL	GO:0031225~anchored component of membrane	8	0.027105780307650606	0.0027094958552972177	GGT6, GPC3, LYPD8, EFNA2, MSLN, RHBG, NTNG1, VNN2	217	157	18224	4.279315506765681	0.6172844698297029	0.0376899012376799	3.6487852786810326
GOTERM_CC_ALL	GO:0033176~proton-transporting V-type ATPase complex	4	0.013552890153825303	0.0027656120761318016	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	217	24	18224	13.996927803379418	0.6248326103482189	0.03700497919408008	3.7230334822914046
GOTERM_BP_ALL	GO:0044763~single-organism cellular process	164	0.5556684963068375	0.003119703077972569	CADM3, SLC36A2, GABRB2, VTCN1, SYT5, B3GALT5, EFNA2, SLC9A2, SYT3, MMP7, ANKRD2, PGLYRP1, VTN, L1CAM, SYT7, AQP6, NMRK2, DIRAS1, PVALB, PPP1R1A, APOH, BRINP3, ROS1, PITX1, VNN2, MAGEL2, STAP1, PTPRH, HAL, CORO6, GRHL2, SLC34A2, CWH43, TNS4, SSTR5, TNNT1, RHCG, AKR1B10, SLC9C2, OR7D2, ASB5, SLC2A12, XDH, ODAM, GAL3ST3, FXYD4, TDRD5, CYSLTR2, ASTN1, KRT20, ATP6V1B1, WT1, CCL7, ARX, KCNS1, LAMB3, ANGPTL8, B3GNT6, SLC30A2, OOEP, KLB, CYP2C9, CPNE7, C16ORF89, TRIM63, REEP2, ACPP, DOCK3, KCNJ5, LAMA1, GGT6, SLC4A11, TRIM54, SFRP1, PKP3, SPTBN2, CHRNB4, SLC13A2, PLA2G4F, SLC13A3, ADGRF1, CLSTN2, ELF5, ARSI, SULT2B1, MFSD2A, HP, LGR5, INSRR, KCNJ13, PAK6, RDH8, BARX1, SLN, GPC3, SAA2, SAA1, LBP, SCN7A, DPP6, TSKU, ATP6V0D2, ALX1, HPD, PIK3C2G, SAA4, HEPACAM2, OXGR1, HMGA2, MMP13, ATP6V1C2, KSR2, IL20RB, INHBE, GRM8, SLC26A7, HAGHL, CA1, CHL1, CLDN16, TF, AVPR2, RAB3B, RHBG, CLCNKB, EHF, EPB41L4B, GCGR, ALDH1A2, UGT1A8, SLCO1A2, COL7A1, INPP5J, PRSS3, SYN2, POU3F4, UGT2A1, VWC2, HRG, SLC4A9, FGFBP1, MT1G, ABCA13, MOGAT2, GJB3, NTNG1, DPYSL4, MAL, IGF2, FRZB, RHAG, COL4A6, PROM2, GRIA2, CYP26C1, NUPR2, CDH17, GFPT2, BNC1, VSTM2L, UGT2B4, IGFBP1, ATP6V0A4, CDH10	201	12256	16792	1.117896158892223	0.9999465185800043	0.22291819230121912	5.499511555660663
GOTERM_BP_ALL	GO:0048878~chemical homeostasis	24	0.08131734092295181	0.0034364773229245632	CLDN16, AVPR2, TF, SLC9A2, AQP6, ATP6V1B1, RHAG, GCGR, CCL7, SLC34A2, SSTR5, ATP6V1C2, ANGPTL8, SLC4A11, RHCG, PVALB, SLC26A7, SAA1, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	1049	16792	1.911358365465333	0.9999803348252504	0.23731984659377647	6.0416606929822425
GOTERM_BP_ALL	GO:0048598~embryonic morphogenesis	16	0.05421156061530121	0.0035421162177430143	ELF5, IRX2, VTN, FRZB, HMGA2, ATP6V1B1, GRHL2, ALDH1A2, LAMB3, GPC3, COL7A1, SFRP1, POU3F4, FOXI1, PITX1, ALX1	201	571	16792	2.3409397844403204	0.9999859146729901	0.23848713922429976	6.2218040151459935
GOTERM_CC_ALL	GO:0098590~plasma membrane region	22	0.07454089584603917	0.003823259651299764	TF, CLSTN2, GABRB2, RHBG, MAL, AQP6, CPEB1, SYT7, ATP6V1B1, SLC34A2, PROM2, SLC4A11, GRIA2, RHCG, CDH17, SLC26A7, GRM8, CHRNB4, SPTBN2, PLA2G4F, ATP6V0A4, ATP6V0D2	217	936	18224	1.9739257158611998	0.74231768621218	0.04898291533936372	5.11254055554028
GOTERM_BP_ALL	GO:0098662~inorganic cation transmembrane transport	17	0.05759978315375754	0.003933177689175077	SLC36A2, FXYD4, SLC9A2, ATP6V1B1, SLC34A2, KCNJ13, KCNJ5, ATP6V1C2, KCNS1, SLN, SLC4A11, SLC30A2, SLC9C2, SLC4A9, SCN7A, ATP6V0A4, ATP6V0D2	201	635	16792	2.2365652054687195	0.9999959062822019	0.255752999713046	6.88583547979571
GOTERM_BP_ALL	GO:0090383~phagosome acidification	4	0.013552890153825303	0.003943671430304722	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	201	27	16792	12.376635341809472	0.9999960398233231	0.2512006565772441	6.903592746287568
GOTERM_MF_ALL	GO:0099516~ion antiporter activity	5	0.01694111269228163	0.004041891687032362	SLC4A11, SLC26A7, SLC9A2, SLC9C2, SLC4A9	197	56	16881	7.650924583031182	0.9383607576211582	0.11409918819529741	5.911688243405933
